"Title:","'Total National Gi Troughput'"
"Vertical Label:","'bits per second'"
"Start Date:","2019-11-04 23:35:00"
"End Date:","2019-11-04 23:35:00"
"Step:","300"
"Total Rows:","223"
"Graph ID:","36550"
"Host ID:","0"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
"Nth Percentile:","1392199660532.5","|95:bits:0:aggregate_max:2|"
""
