"Date","Title","GraphId","Inbound","Outbound"
"2019-01-22 15:35:00","GGSN Pekan Baru Traffic","7529","1.1855787432e+11","1.1876428012e+11"
"2019-01-22 15:40:00","GGSN Pekan Baru Traffic","7529","1.1857667378e+11","1.1880176089e+11"
"2019-01-22 15:45:00","GGSN Pekan Baru Traffic","7529","1.1829492781e+11","1.1850471327e+11"
"2019-01-22 15:50:00","GGSN Pekan Baru Traffic","7529","1.1767108338e+11","1.1789074018e+11"
"2019-01-22 15:55:00","GGSN Pekan Baru Traffic","7529","1.1781459538e+11","1.1804258760e+11"
"2019-01-22 16:00:00","GGSN Pekan Baru Traffic","7529","1.1722024846e+11","1.1745476186e+11"
"2019-01-22 16:05:00","GGSN Pekan Baru Traffic","7529","1.1741598161e+11","1.1766723937e+11"
"2019-01-22 16:10:00","GGSN Pekan Baru Traffic","7529","1.1715133512e+11","1.1738905229e+11"
"2019-01-22 16:15:00","GGSN Pekan Baru Traffic","7529","1.1775180915e+11","1.1799021722e+11"
"2019-01-22 16:20:00","GGSN Pekan Baru Traffic","7529","1.1669164210e+11","1.1694129917e+11"
"2019-01-22 16:25:00","GGSN Pekan Baru Traffic","7529","1.1555524664e+11","1.1576986050e+11"
"2019-01-22 16:30:00","GGSN Pekan Baru Traffic","7529","1.1449617798e+11","1.1471056089e+11"
"2019-01-22 16:35:00","GGSN Pekan Baru Traffic","7529","1.1532656791e+11","1.1558687592e+11"
"2019-01-22 16:40:00","GGSN Pekan Baru Traffic","7529","1.1531836330e+11","1.1557521979e+11"
"2019-01-22 16:45:00","GGSN Pekan Baru Traffic","7529","1.1635778839e+11","1.1662397661e+11"
"2019-01-22 16:50:00","GGSN Pekan Baru Traffic","7529","1.1683878039e+11","1.1711513629e+11"
"2019-01-22 16:55:00","GGSN Pekan Baru Traffic","7529","1.1680577604e+11","1.1707184752e+11"
"2019-01-22 17:00:00","GGSN Pekan Baru Traffic","7529","1.1784816185e+11","1.1813036619e+11"
"2019-01-22 17:05:00","GGSN Pekan Baru Traffic","7529","1.1827552207e+11","1.1855671234e+11"
"2019-01-22 17:10:00","GGSN Pekan Baru Traffic","7529","1.1836592235e+11","1.1861266737e+11"
"2019-01-22 17:15:00","GGSN Pekan Baru Traffic","7529","1.2016419364e+11","1.2041264184e+11"
"2019-01-22 17:20:00","GGSN Pekan Baru Traffic","7529","1.2068650233e+11","1.2094223877e+11"
"2019-01-22 17:25:00","GGSN Pekan Baru Traffic","7529","1.2260163404e+11","1.2286537652e+11"
