"Date","Title","GraphId","Inbound","Outbound"
"2019-01-23 16:20:00","GGSN Bandung Traffic","7526","7.7166746963e+10","7.7834826771e+10"
"2019-01-23 16:25:00","GGSN Bandung Traffic","7526","7.7790644824e+10","7.8497990037e+10"
"2019-01-23 16:30:00","GGSN Bandung Traffic","7526","7.8762787648e+10","7.9474632623e+10"
"2019-01-23 16:35:00","GGSN Bandung Traffic","7526","7.8478014492e+10","7.9222755666e+10"
"2019-01-23 16:40:00","GGSN Bandung Traffic","7526","7.8191167309e+10","7.8921287232e+10"
"2019-01-23 16:45:00","GGSN Bandung Traffic","7526","7.9426658990e+10","8.0161036674e+10"
"2019-01-23 16:50:00","GGSN Bandung Traffic","7526","7.9586808468e+10","8.0338880435e+10"
"2019-01-23 16:55:00","GGSN Bandung Traffic","7526","7.9660906172e+10","8.0418083024e+10"
"2019-01-23 17:00:00","GGSN Bandung Traffic","7526","8.0600868394e+10","8.1382064122e+10"
"2019-01-23 17:05:00","GGSN Bandung Traffic","7526","8.1572222964e+10","8.2344404848e+10"
"2019-01-23 17:10:00","GGSN Bandung Traffic","7526","8.1946730125e+10","8.2744375429e+10"
"2019-01-23 17:15:00","GGSN Bandung Traffic","7526","8.1971563427e+10","8.2791665379e+10"
"2019-01-23 17:20:00","GGSN Bandung Traffic","7526","8.3329923088e+10","8.4139618785e+10"
"2019-01-23 17:25:00","GGSN Bandung Traffic","7526","8.4271498113e+10","8.5093912771e+10"
"2019-01-23 17:30:00","GGSN Bandung Traffic","7526","8.4722194965e+10","8.5548511487e+10"
"2019-01-23 17:35:00","GGSN Bandung Traffic","7526","8.5134057835e+10","8.5969049550e+10"
"2019-01-23 17:40:00","GGSN Bandung Traffic","7526","8.6081304740e+10","8.6937968975e+10"
"2019-01-23 17:45:00","GGSN Bandung Traffic","7526","8.6814183868e+10","8.7662873446e+10"
"2019-01-23 17:50:00","GGSN Bandung Traffic","7526","8.7230048501e+10","8.8109285093e+10"
"2019-01-23 17:55:00","GGSN Bandung Traffic","7526","8.7685805285e+10","8.8574893042e+10"
"2019-01-23 18:00:00","GGSN Bandung Traffic","7526","8.8600483421e+10","8.9469905511e+10"
"2019-01-23 18:05:00","GGSN Bandung Traffic","7526","8.8777240250e+10","8.9692979106e+10"
"2019-01-23 18:10:00","GGSN Bandung Traffic","7526","8.8800073588e+10","8.9720704889e+10"
"2019-01-23 18:15:00","GGSN Bandung Traffic","7526","8.8446119224e+10","8.9388034818e+10"
"2019-01-23 18:20:00","GGSN Bandung Traffic","7526","8.6968897125e+10","8.7903150358e+10"
"2019-01-23 18:25:00","GGSN Bandung Traffic","7526","8.3436604009e+10","8.4379996105e+10"
"2019-01-23 18:30:00","GGSN Bandung Traffic","7526","8.0650923186e+10","8.1597542672e+10"
"2019-01-23 18:35:00","GGSN Bandung Traffic","7526","8.0196136818e+10","8.1134251800e+10"
"2019-01-23 18:40:00","GGSN Bandung Traffic","7526","8.1316973859e+10","8.2278340561e+10"
"2019-01-23 18:45:00","GGSN Bandung Traffic","7526","8.2740946902e+10","8.3754887419e+10"
"2019-01-23 18:50:00","GGSN Bandung Traffic","7526","8.4248574083e+10","8.5296536442e+10"
"2019-01-23 18:55:00","GGSN Bandung Traffic","7526","8.6739266120e+10","8.7757172918e+10"
"2019-01-23 19:00:00","GGSN Bandung Traffic","7526","8.7306418399e+10","8.8356620444e+10"
"2019-01-23 19:05:00","GGSN Bandung Traffic","7526","8.8869614156e+10","8.9918475010e+10"
"2019-01-23 19:10:00","GGSN Bandung Traffic","7526","8.9445613669e+10","9.0490031938e+10"
"2019-01-23 19:15:00","GGSN Bandung Traffic","7526","9.0184938074e+10","9.1167960991e+10"
"2019-01-23 19:20:00","GGSN Bandung Traffic","7526","9.0543090411e+10","9.1546166810e+10"
"2019-01-23 19:25:00","GGSN Bandung Traffic","7526","9.1268323609e+10","9.2267061767e+10"
"2019-01-23 19:30:00","GGSN Bandung Traffic","7526","9.1227822498e+10","9.2230964107e+10"
"2019-01-23 19:35:00","GGSN Bandung Traffic","7526","9.1797219749e+10","9.2809669496e+10"
"2019-01-23 19:40:00","GGSN Bandung Traffic","7526","9.0618739818e+10","9.1634931804e+10"
"2019-01-23 19:45:00","GGSN Bandung Traffic","7526","9.0391703124e+10","9.1411398207e+10"
"2019-01-23 19:50:00","GGSN Bandung Traffic","7526","9.0239783758e+10","9.1263085608e+10"
"2019-01-23 19:55:00","GGSN Bandung Traffic","7526","9.0087183451e+10","9.1126879397e+10"
"2019-01-23 20:00:00","GGSN Bandung Traffic","7526","9.1367331895e+10","9.2417974016e+10"
"2019-01-23 20:05:00","GGSN Bandung Traffic","7526","9.1980399429e+10","9.3027781498e+10"
"2019-01-23 20:10:00","GGSN Bandung Traffic","7526","9.1366805612e+10","9.2380724426e+10"
"2019-01-23 20:15:00","GGSN Bandung Traffic","7526","9.2383571886e+10","9.3401977139e+10"
"2019-01-23 20:20:00","GGSN Bandung Traffic","7526","9.2670804301e+10","9.3691230260e+10"
"2019-01-23 20:25:00","GGSN Bandung Traffic","7526","9.3273239877e+10","9.4283259802e+10"
"2019-01-23 20:30:00","GGSN Bandung Traffic","7526","9.2659731625e+10","9.3652137708e+10"
"2019-01-23 20:35:00","GGSN Bandung Traffic","7526","9.2273192729e+10","9.3252411993e+10"
"2019-01-23 20:40:00","GGSN Bandung Traffic","7526","9.2923969041e+10","9.3856014987e+10"
"2019-01-23 20:45:00","GGSN Bandung Traffic","7526","9.2669377062e+10","9.3590945881e+10"
"2019-01-23 20:50:00","GGSN Bandung Traffic","7526","9.2998078813e+10","9.3922388490e+10"
"2019-01-23 20:55:00","GGSN Bandung Traffic","7526","9.3849162367e+10","9.4805281396e+10"
"2019-01-23 21:00:00","GGSN Bandung Traffic","7526","9.3139424996e+10","9.4018516341e+10"
"2019-01-23 21:05:00","GGSN Bandung Traffic","7526","9.1946704172e+10","9.2772534740e+10"
"2019-01-23 21:10:00","GGSN Bandung Traffic","7526","9.2745415378e+10","9.3594352565e+10"
"2019-01-23 21:15:00","GGSN Bandung Traffic","7526","9.1474646609e+10","9.2270894824e+10"
"2019-01-23 21:20:00","GGSN Bandung Traffic","7526","9.1263007691e+10","9.2059277241e+10"
"2019-01-23 21:25:00","GGSN Bandung Traffic","7526","9.0751792382e+10","9.1505679295e+10"
"2019-01-23 21:30:00","GGSN Bandung Traffic","7526","8.9894724312e+10","9.0594787660e+10"
"2019-01-23 21:35:00","GGSN Bandung Traffic","7526","9.0213195445e+10","9.0894770546e+10"
"2019-01-23 21:40:00","GGSN Bandung Traffic","7526","8.9582480840e+10","9.0232355976e+10"
"2019-01-23 21:45:00","GGSN Bandung Traffic","7526","8.8922153823e+10","8.9545689198e+10"
"2019-01-23 21:50:00","GGSN Bandung Traffic","7526","8.8372650257e+10","8.8957226900e+10"
"2019-01-23 21:55:00","GGSN Bandung Traffic","7526","8.7608906742e+10","8.8171074769e+10"
"2019-01-23 22:00:00","GGSN Bandung Traffic","7526","8.7247726726e+10","8.7759867530e+10"
"2019-01-23 22:05:00","GGSN Bandung Traffic","7526","8.6316407978e+10","8.6801480328e+10"
"2019-01-23 22:10:00","GGSN Bandung Traffic","7526","8.4541436457e+10","8.4998633951e+10"
"2019-01-23 22:15:00","GGSN Bandung Traffic","7526","8.3800900950e+10","8.4172950840e+10"
"2019-01-23 22:20:00","GGSN Bandung Traffic","7526","8.2666116283e+10","8.3047258648e+10"
"2019-01-23 22:25:00","GGSN Bandung Traffic","7526","8.2556180836e+10","8.2871159196e+10"
"2019-01-23 22:30:00","GGSN Bandung Traffic","7526","8.0512733564e+10","8.0796368603e+10"
"2019-01-23 22:35:00","GGSN Bandung Traffic","7526","7.9915162523e+10","8.0210091800e+10"
"2019-01-23 22:40:00","GGSN Bandung Traffic","7526","7.8073803896e+10","7.8314051845e+10"
"2019-01-23 22:45:00","GGSN Bandung Traffic","7526","7.7104531080e+10","7.7336732196e+10"
"2019-01-23 22:50:00","GGSN Bandung Traffic","7526","7.6192634422e+10","7.6384036932e+10"
"2019-01-23 22:55:00","GGSN Bandung Traffic","7526","7.4432043227e+10","7.4612545983e+10"
"2019-01-23 23:00:00","GGSN Bandung Traffic","7526","7.3073944999e+10","7.3220795152e+10"
"2019-01-23 23:05:00","GGSN Bandung Traffic","7526","7.1088030557e+10","7.1221072302e+10"
"2019-01-23 23:10:00","GGSN Bandung Traffic","7526","6.9618627060e+10","6.9725058666e+10"
"2019-01-23 23:15:00","GGSN Bandung Traffic","7526","6.9117311913e+10","6.9208584871e+10"
"2019-01-23 23:20:00","GGSN Bandung Traffic","7526","6.7444292915e+10","6.7515362221e+10"
"2019-01-23 23:25:00","GGSN Bandung Traffic","7526","6.5162410121e+10","6.5242769933e+10"
"2019-01-23 23:30:00","GGSN Bandung Traffic","7526","6.4739993892e+10","6.4788282105e+10"
"2019-01-23 23:35:00","GGSN Bandung Traffic","7526","6.3023744558e+10","6.3073373504e+10"
"2019-01-23 23:40:00","GGSN Bandung Traffic","7526","6.2006585912e+10","6.2040058800e+10"
"2019-01-23 23:45:00","GGSN Bandung Traffic","7526","6.0990409512e+10","6.1024820852e+10"
"2019-01-23 23:50:00","GGSN Bandung Traffic","7526","6.0180973238e+10","6.0192750571e+10"
"2019-01-23 23:55:00","GGSN Bandung Traffic","7526","5.8711049905e+10","5.8722752418e+10"
"2019-01-24 00:00:00","GGSN Bandung Traffic","7526","5.7162206332e+10","5.7182290727e+10"
"2019-01-24 00:05:00","GGSN Bandung Traffic","7526","5.5209135442e+10","5.5231226767e+10"
"2019-01-24 00:10:00","GGSN Bandung Traffic","7526","5.5032757261e+10","5.5015569227e+10"
"2019-01-24 00:15:00","GGSN Bandung Traffic","7526","5.3744388824e+10","5.3669994870e+10"
"2019-01-24 00:20:00","GGSN Bandung Traffic","7526","5.3021117556e+10","5.2905635102e+10"
"2019-01-24 00:25:00","GGSN Bandung Traffic","7526","5.0851013225e+10","5.0774854970e+10"
"2019-01-24 00:30:00","GGSN Bandung Traffic","7526","4.9629995933e+10","4.9546503001e+10"
"2019-01-24 00:35:00","GGSN Bandung Traffic","7526","4.8651576618e+10","4.8564306691e+10"
"2019-01-24 00:40:00","GGSN Bandung Traffic","7526","4.6999411975e+10","4.6929585899e+10"
"2019-01-24 00:45:00","GGSN Bandung Traffic","7526","4.5746842165e+10","4.5673419388e+10"
"2019-01-24 00:50:00","GGSN Bandung Traffic","7526","4.4625478376e+10","4.4561259409e+10"
"2019-01-24 00:55:00","GGSN Bandung Traffic","7526","4.3350041298e+10","4.3288798853e+10"
"2019-01-24 01:00:00","GGSN Bandung Traffic","7526","4.1312760859e+10","4.1268119517e+10"
"2019-01-24 01:05:00","GGSN Bandung Traffic","7526","4.1733801700e+10","4.1680510294e+10"
"2019-01-24 01:10:00","GGSN Bandung Traffic","7526","4.2857083589e+10","4.2742224692e+10"
"2019-01-24 01:15:00","GGSN Bandung Traffic","7526","4.2354328731e+10","4.2225551340e+10"
"2019-01-24 01:20:00","GGSN Bandung Traffic","7526","4.2147436182e+10","4.2013185074e+10"
"2019-01-24 01:25:00","GGSN Bandung Traffic","7526","4.1453398977e+10","4.1325017636e+10"
"2019-01-24 01:30:00","GGSN Bandung Traffic","7526","3.9802617178e+10","3.9679540775e+10"
"2019-01-24 01:35:00","GGSN Bandung Traffic","7526","3.9167226885e+10","3.9049668987e+10"
"2019-01-24 01:40:00","GGSN Bandung Traffic","7526","3.8969339526e+10","3.8852466988e+10"
"2019-01-24 01:45:00","GGSN Bandung Traffic","7526","3.8259686076e+10","3.8123142538e+10"
"2019-01-24 01:50:00","GGSN Bandung Traffic","7526","3.6928785193e+10","3.6820360634e+10"
"2019-01-24 01:55:00","GGSN Bandung Traffic","7526","3.5768372144e+10","3.5660202416e+10"
"2019-01-24 02:00:00","GGSN Bandung Traffic","7526","3.4604266704e+10","3.4490395665e+10"
"2019-01-24 02:05:00","GGSN Bandung Traffic","7526","3.3761272624e+10","3.3681500912e+10"
"2019-01-24 02:10:00","GGSN Bandung Traffic","7526","3.3016387625e+10","3.2942791986e+10"
"2019-01-24 02:15:00","GGSN Bandung Traffic","7526","3.2018993594e+10","3.1951924144e+10"
"2019-01-24 02:20:00","GGSN Bandung Traffic","7526","3.1006760877e+10","3.0939466512e+10"
"2019-01-24 02:25:00","GGSN Bandung Traffic","7526","3.0388910178e+10","3.0316095213e+10"
"2019-01-24 02:30:00","GGSN Bandung Traffic","7526","2.9815321893e+10","2.9754570034e+10"
"2019-01-24 02:35:00","GGSN Bandung Traffic","7526","2.8838972545e+10","2.8789317868e+10"
"2019-01-24 02:40:00","GGSN Bandung Traffic","7526","2.8614332397e+10","2.8576398573e+10"
"2019-01-24 02:45:00","GGSN Bandung Traffic","7526","2.7534536926e+10","2.7506714906e+10"
"2019-01-24 02:50:00","GGSN Bandung Traffic","7526","2.6846418257e+10","2.6826987491e+10"
"2019-01-24 02:55:00","GGSN Bandung Traffic","7526","2.6051805394e+10","2.6044864478e+10"
"2019-01-24 03:00:00","GGSN Bandung Traffic","7526","2.5555911911e+10","2.5554244448e+10"
"2019-01-24 03:05:00","GGSN Bandung Traffic","7526","2.5200111566e+10","2.5227519598e+10"
"2019-01-24 03:10:00","GGSN Bandung Traffic","7526","2.4488271816e+10","2.4506775580e+10"
"2019-01-24 03:15:00","GGSN Bandung Traffic","7526","2.3771322058e+10","2.3796246095e+10"
"2019-01-24 03:20:00","GGSN Bandung Traffic","7526","2.3503410846e+10","2.3527928305e+10"
"2019-01-24 03:25:00","GGSN Bandung Traffic","7526","2.3128751972e+10","2.3162162607e+10"
"2019-01-24 03:30:00","GGSN Bandung Traffic","7526","2.2953296837e+10","2.2981567712e+10"
"2019-01-24 03:35:00","GGSN Bandung Traffic","7526","2.3014742256e+10","2.3046268607e+10"
"2019-01-24 03:40:00","GGSN Bandung Traffic","7526","2.3246798846e+10","2.3297948134e+10"
"2019-01-24 03:45:00","GGSN Bandung Traffic","7526","2.2778647462e+10","2.2822248195e+10"
"2019-01-24 03:50:00","GGSN Bandung Traffic","7526","2.2912839102e+10","2.2952256391e+10"
"2019-01-24 03:55:00","GGSN Bandung Traffic","7526","2.3121515344e+10","2.3176821472e+10"
"2019-01-24 04:00:00","GGSN Bandung Traffic","7526","2.2790753185e+10","2.2857411493e+10"
"2019-01-24 04:05:00","GGSN Bandung Traffic","7526","2.3234960460e+10","2.3312263181e+10"
"2019-01-24 04:10:00","GGSN Bandung Traffic","7526","2.3041942171e+10","2.3132444951e+10"
"2019-01-24 04:15:00","GGSN Bandung Traffic","7526","2.3514121966e+10","2.3604128899e+10"
"2019-01-24 04:20:00","GGSN Bandung Traffic","7526","2.4021502810e+10","2.4115607613e+10"
"2019-01-24 04:25:00","GGSN Bandung Traffic","7526","2.3903276867e+10","2.4007458241e+10"
"2019-01-24 04:30:00","GGSN Bandung Traffic","7526","2.3614037988e+10","2.3728335462e+10"
"2019-01-24 04:35:00","GGSN Bandung Traffic","7526","2.3477849150e+10","2.3607757699e+10"
"2019-01-24 04:40:00","GGSN Bandung Traffic","7526","2.4077897524e+10","2.4211462589e+10"
"2019-01-24 04:45:00","GGSN Bandung Traffic","7526","2.5361867327e+10","2.5504115750e+10"
"2019-01-24 04:50:00","GGSN Bandung Traffic","7526","2.7241451742e+10","2.7390205785e+10"
"2019-01-24 04:55:00","GGSN Bandung Traffic","7526","2.9720979447e+10","2.9854040541e+10"
"2019-01-24 05:00:00","GGSN Bandung Traffic","7526","3.2411662647e+10","3.2556567030e+10"
"2019-01-24 05:05:00","GGSN Bandung Traffic","7526","3.5685968516e+10","3.5846073350e+10"
"2019-01-24 05:10:00","GGSN Bandung Traffic","7526","3.7783907313e+10","3.7941067172e+10"
"2019-01-24 05:15:00","GGSN Bandung Traffic","7526","4.0144225728e+10","4.0312037633e+10"
"2019-01-24 05:20:00","GGSN Bandung Traffic","7526","4.2852330416e+10","4.3002882709e+10"
"2019-01-24 05:25:00","GGSN Bandung Traffic","7526","4.5191938937e+10","4.5353893877e+10"
"2019-01-24 05:30:00","GGSN Bandung Traffic","7526","4.6552920286e+10","4.6736180331e+10"
"2019-01-24 05:35:00","GGSN Bandung Traffic","7526","4.9446643994e+10","4.9641766236e+10"
"2019-01-24 05:40:00","GGSN Bandung Traffic","7526","5.1115975952e+10","5.1312050038e+10"
"2019-01-24 05:45:00","GGSN Bandung Traffic","7526","5.3055066774e+10","5.3259363061e+10"
"2019-01-24 05:50:00","GGSN Bandung Traffic","7526","5.4690945530e+10","5.4916430284e+10"
"2019-01-24 05:55:00","GGSN Bandung Traffic","7526","5.5053957457e+10","5.5293839349e+10"
"2019-01-24 06:00:00","GGSN Bandung Traffic","7526","5.5621753926e+10","5.5880879389e+10"
"2019-01-24 06:05:00","GGSN Bandung Traffic","7526","5.2119588630e+10","5.2495815666e+10"
"2019-01-24 06:10:00","GGSN Bandung Traffic","7526","5.0487769534e+10","5.0903219147e+10"
"2019-01-24 06:15:00","GGSN Bandung Traffic","7526","5.0670151936e+10","5.1098358394e+10"
"2019-01-24 06:20:00","GGSN Bandung Traffic","7526","5.0715835205e+10","5.1145701240e+10"
"2019-01-24 06:25:00","GGSN Bandung Traffic","7526","5.0372962648e+10","5.0802843117e+10"
"2019-01-24 06:30:00","GGSN Bandung Traffic","7526","5.0115171741e+10","5.0541473367e+10"
"2019-01-24 06:35:00","GGSN Bandung Traffic","7526","4.9676033617e+10","5.0125665105e+10"
"2019-01-24 06:40:00","GGSN Bandung Traffic","7526","4.9676639457e+10","5.0135873637e+10"
"2019-01-24 06:45:00","GGSN Bandung Traffic","7526","4.9527967487e+10","4.9973053455e+10"
"2019-01-24 06:50:00","GGSN Bandung Traffic","7526","4.9664713205e+10","5.0121889565e+10"
"2019-01-24 06:55:00","GGSN Bandung Traffic","7526","5.0121746983e+10","5.0578234519e+10"
"2019-01-24 07:00:00","GGSN Bandung Traffic","7526","5.0488914920e+10","5.0910804047e+10"
"2019-01-24 07:05:00","GGSN Bandung Traffic","7526","5.0867864038e+10","5.1293346794e+10"
"2019-01-24 07:10:00","GGSN Bandung Traffic","7526","5.1819825963e+10","5.2276174726e+10"
"2019-01-24 07:15:00","GGSN Bandung Traffic","7526","5.2424226584e+10","5.2865743744e+10"
"2019-01-24 07:20:00","GGSN Bandung Traffic","7526","5.3127776869e+10","5.3547461443e+10"
"2019-01-24 07:25:00","GGSN Bandung Traffic","7526","5.3305545797e+10","5.3734950249e+10"
"2019-01-24 07:30:00","GGSN Bandung Traffic","7526","5.2716271717e+10","5.3124028389e+10"
"2019-01-24 07:35:00","GGSN Bandung Traffic","7526","5.3128649291e+10","5.3535498485e+10"
"2019-01-24 07:40:00","GGSN Bandung Traffic","7526","5.2726322525e+10","5.3133847258e+10"
"2019-01-24 07:45:00","GGSN Bandung Traffic","7526","5.4471103729e+10","5.4894667724e+10"
"2019-01-24 07:50:00","GGSN Bandung Traffic","7526","5.4356793431e+10","5.4762000420e+10"
"2019-01-24 07:55:00","GGSN Bandung Traffic","7526","5.4739828179e+10","5.5166267729e+10"
"2019-01-24 08:00:00","GGSN Bandung Traffic","7526","5.4598162176e+10","5.4980308807e+10"
"2019-01-24 08:05:00","GGSN Bandung Traffic","7526","5.4773725719e+10","5.5204690089e+10"
"2019-01-24 08:10:00","GGSN Bandung Traffic","7526","5.5947593293e+10","5.6341185025e+10"
"2019-01-24 08:15:00","GGSN Bandung Traffic","7526","5.6335065161e+10","5.6748572613e+10"
"2019-01-24 08:20:00","GGSN Bandung Traffic","7526","5.6873528111e+10","5.7282611007e+10"
"2019-01-24 08:25:00","GGSN Bandung Traffic","7526","5.7048216889e+10","5.7446823832e+10"
"2019-01-24 08:30:00","GGSN Bandung Traffic","7526","5.6928453731e+10","5.7342563579e+10"
"2019-01-24 08:35:00","GGSN Bandung Traffic","7526","5.8831415755e+10","5.9283398485e+10"
"2019-01-24 08:40:00","GGSN Bandung Traffic","7526","5.8081057386e+10","5.8513134251e+10"
"2019-01-24 08:45:00","GGSN Bandung Traffic","7526","5.7813967573e+10","5.8241360263e+10"
"2019-01-24 08:50:00","GGSN Bandung Traffic","7526","5.7647486822e+10","5.8092588170e+10"
"2019-01-24 08:55:00","GGSN Bandung Traffic","7526","5.9333044024e+10","5.9753870707e+10"
"2019-01-24 09:00:00","GGSN Bandung Traffic","7526","5.9392244187e+10","5.9846223136e+10"
"2019-01-24 09:05:00","GGSN Bandung Traffic","7526","5.8920904212e+10","5.9357450983e+10"
"2019-01-24 09:10:00","GGSN Bandung Traffic","7526","5.9257231361e+10","5.9694294448e+10"
"2019-01-24 09:15:00","GGSN Bandung Traffic","7526","5.9891788902e+10","6.0333831260e+10"
"2019-01-24 09:20:00","GGSN Bandung Traffic","7526","6.0221336479e+10","6.0676999998e+10"
"2019-01-24 09:25:00","GGSN Bandung Traffic","7526","6.0697527676e+10","6.1156258333e+10"
"2019-01-24 09:30:00","GGSN Bandung Traffic","7526","6.0630734793e+10","6.1080264470e+10"
"2019-01-24 09:35:00","GGSN Bandung Traffic","7526","6.0695361556e+10","6.1146087295e+10"
"2019-01-24 09:40:00","GGSN Bandung Traffic","7526","6.1656098915e+10","6.2114416101e+10"
"2019-01-24 09:45:00","GGSN Bandung Traffic","7526","6.2533107412e+10","6.2997178311e+10"
"2019-01-24 09:50:00","GGSN Bandung Traffic","7526","6.2471301079e+10","6.2939748341e+10"
"2019-01-24 09:55:00","GGSN Bandung Traffic","7526","6.1690910651e+10","6.2144387266e+10"
"2019-01-24 10:00:00","GGSN Bandung Traffic","7526","6.3843106632e+10","6.4323179859e+10"
"2019-01-24 10:05:00","GGSN Bandung Traffic","7526","6.3662636541e+10","6.4150857622e+10"
"2019-01-24 10:10:00","GGSN Bandung Traffic","7526","6.3504673123e+10","6.4007064190e+10"
"2019-01-24 10:15:00","GGSN Bandung Traffic","7526","6.4059127826e+10","6.4530468410e+10"
"2019-01-24 10:20:00","GGSN Bandung Traffic","7526","6.4825860876e+10","6.5316587569e+10"
"2019-01-24 10:25:00","GGSN Bandung Traffic","7526","6.6387716425e+10","6.6900862854e+10"
"2019-01-24 10:30:00","GGSN Bandung Traffic","7526","6.5792244231e+10","6.6281099539e+10"
"2019-01-24 10:35:00","GGSN Bandung Traffic","7526","6.5395608044e+10","6.5866557534e+10"
"2019-01-24 10:40:00","GGSN Bandung Traffic","7526","6.5663838079e+10","6.6172150470e+10"
"2019-01-24 10:45:00","GGSN Bandung Traffic","7526","6.6302434142e+10","6.6745832113e+10"
"2019-01-24 10:50:00","GGSN Bandung Traffic","7526","6.6201264164e+10","6.6648767626e+10"
"2019-01-24 10:55:00","GGSN Bandung Traffic","7526","6.5779436248e+10","6.6242548267e+10"
"2019-01-24 11:00:00","GGSN Bandung Traffic","7526","6.5278133467e+10","6.5725124558e+10"
"2019-01-24 11:05:00","GGSN Bandung Traffic","7526","6.7412275438e+10","6.7873866275e+10"
"2019-01-24 11:10:00","GGSN Bandung Traffic","7526","6.7141125561e+10","6.7590975760e+10"
"2019-01-24 11:15:00","GGSN Bandung Traffic","7526","6.7258596105e+10","6.7709081525e+10"
"2019-01-24 11:20:00","GGSN Bandung Traffic","7526","6.6998240257e+10","6.7450796909e+10"
"2019-01-24 11:25:00","GGSN Bandung Traffic","7526","6.8091381764e+10","6.8549695878e+10"
"2019-01-24 11:30:00","GGSN Bandung Traffic","7526","6.7968066021e+10","6.8422964344e+10"
"2019-01-24 11:35:00","GGSN Bandung Traffic","7526","6.8512957325e+10","6.9006995804e+10"
"2019-01-24 11:40:00","GGSN Bandung Traffic","7526","6.9056078844e+10","6.9490569064e+10"
"2019-01-24 11:45:00","GGSN Bandung Traffic","7526","6.9111552112e+10","6.9664438808e+10"
"2019-01-24 11:50:00","GGSN Bandung Traffic","7526","7.0286170544e+10","7.0753879754e+10"
"2019-01-24 11:55:00","GGSN Bandung Traffic","7526","7.0820758106e+10","7.1302652739e+10"
"2019-01-24 12:00:00","GGSN Bandung Traffic","7526","7.0864540866e+10","7.1345570487e+10"
"2019-01-24 12:05:00","GGSN Bandung Traffic","7526","7.0625240634e+10","7.1171112227e+10"
"2019-01-24 12:10:00","GGSN Bandung Traffic","7526","7.0992475845e+10","7.1548542248e+10"
"2019-01-24 12:15:00","GGSN Bandung Traffic","7526","7.0791335830e+10","7.1392488180e+10"
"2019-01-24 12:20:00","GGSN Bandung Traffic","7526","7.0197679395e+10","7.0741369161e+10"
"2019-01-24 12:25:00","GGSN Bandung Traffic","7526","7.1402630923e+10","7.1965025898e+10"
"2019-01-24 12:30:00","GGSN Bandung Traffic","7526","7.3138898152e+10","7.3730216409e+10"
"2019-01-24 12:35:00","GGSN Bandung Traffic","7526","7.2884970895e+10","7.3409651863e+10"
"2019-01-24 12:40:00","GGSN Bandung Traffic","7526","7.3124402898e+10","7.3707304937e+10"
"2019-01-24 12:45:00","GGSN Bandung Traffic","7526","7.3511257120e+10","7.4080862561e+10"
"2019-01-24 12:50:00","GGSN Bandung Traffic","7526","7.3189963335e+10","7.3754020268e+10"
"2019-01-24 12:55:00","GGSN Bandung Traffic","7526","7.4295098347e+10","7.4880475106e+10"
"2019-01-24 13:00:00","GGSN Bandung Traffic","7526","7.2463751157e+10","7.3036191796e+10"
"2019-01-24 13:05:00","GGSN Bandung Traffic","7526","7.1457627672e+10","7.2049652875e+10"
"2019-01-24 13:10:00","GGSN Bandung Traffic","7526","7.0763039925e+10","7.1311933099e+10"
"2019-01-24 13:15:00","GGSN Bandung Traffic","7526","7.1761722224e+10","7.2315526402e+10"
"2019-01-24 13:20:00","GGSN Bandung Traffic","7526","7.0604129409e+10","7.1144402239e+10"
"2019-01-24 13:25:00","GGSN Bandung Traffic","7526","7.0492894081e+10","7.1065609408e+10"
